iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
110,28835840,0.0,159.62904599797912,295.58425202406943,20610.654010261176,1642.2073962862542,50,0.36,187.88,-9.251165333441458,6.795444775407193,104.78125,0.64,10.3,0.04,0.82,0.28,11.44
120,31457280,0.0,160.90724587300792,284.86127793299966,22503.84729872807,1629.162183329461,50,0.24,194.92,-20.49703718837816,7.314386175347498,108.40625,0.64,10.34,0.02,1.16,0.34,11.86
130,34078720,0.0,157.52151981182396,285.23753852699883,24371.92065111804,1664.1789662336842,50,0.28,184.9,-33.66231472874992,8.300722947285937,106.2,0.8,12.24,0.06,1.26,0.38,13.94
140,36700160,0.0,159.2464822991751,281.16954197897576,26256.511001341045,1646.1525316930527,50,0.3,157.18,-13.49397300785291,6.93694328010803,94.7,0.8,7.82,0.06,2.22,0.46,10.56
150,39321600,0.0,159.29990274901502,283.9869021039922,28126.55123857013,1645.6005024247943,50,0.26,172.24,-26.387695884937422,7.1200217732879185,98.5,0.76,11.68,0.0,0.8,0.5,12.98
160,41943040,0.0,160.99525816203095,283.6748717741575,30025.44414821407,1628.271559005605,50,0.28,179.16,-20.79769421976409,5.437644354228326,93.25714285714285,0.7,8.5,0.04,1.58,0.38,10.5
170,44564480,0.0,159.35736774699762,286.6055375728756,31934.460600744,1645.007091333177,50,0.3,185.22,-26.15589846623363,10.169234674826635,99.2,0.9,11.42,0.04,2.06,0.46,13.98
180,47185920,0.0,159.01974342088215,297.01629719906487,33819.83170259814,1648.49970425481,50,0.34,180.94,-6.620703638654668,5.409138104961803,97.025,0.8,7.4,0.12,2.06,0.38,9.96
190,49807360,0.0,157.8422058778815,284.4304713171441,35716.244363656035,1660.7978743202193,50,0.38,183.16,-24.602562453194988,10.296624784155112,82.05,0.8,13.1,0.02,1.14,0.34,14.6
200,52428800,0.0,159.08322866586968,282.67380537092686,37589.34338995814,1647.8418385045095,50,0.2,173.86,-34.662716371922286,7.277757705615911,104.60975609756098,0.82,10.32,0.06,1.7,0.5,12.58
210,55050240,0.0,158.28660325100645,285.6063812330831,39468.774347379105,1656.1351031350355,50,0.24,196.14,-41.23444044278702,7.382297859103756,103.35135135135135,0.74,13.7,0.04,1.88,0.38,16.0
220,57671680,0.0,158.03966369805858,284.09611543803476,41349.44924574415,1658.7228412535549,50,0.24,193.62,-50.341298873762135,9.289951553869736,114.38636363636364,0.88,15.5,0.06,1.48,0.48,17.52
230,60293120,0.0,172.6484916638583,282.70345469005406,43240.46176213096,1518.3683186203962,50,0.26,188.72,-24.94613004360872,6.343576227687208,104.4,0.8,10.6,0.04,1.72,0.46,12.82
240,62914560,0.0,158.2721321589779,292.9109076850582,45112.426246766,1656.2865264030627,50,0.22,189.7,-21.146813237103633,6.180770127534072,105.55,0.8,9.98,0.04,1.06,0.46,11.54
250,65536000,0.0,159.50938722421415,296.05741401808336,47004.70643472904,1643.4393270630376,50,0.24,190.8,-63.571221146580065,11.026043919006092,91.74358974358974,0.78,17.14,0.06,1.42,0.44,19.06
260,68157440,0.0,159.98894273117185,289.84199987212196,48902.70205011917,1638.5132342581855,50,0.24,196.86,-19.336898196449038,6.702468720297232,98.225,0.8,9.42,0.08,1.52,0.38,11.4
270,70778880,0.0,159.2059921377804,290.62137571396306,50786.67009521602,1646.5711904432262,50,0.3,198.7,-19.793423431254922,5.988934205244869,112.03030303030303,0.66,10.82,0.04,1.06,0.3,12.22
280,73400320,0.0,159.4588211828377,288.6053849100135,52677.59322133311,1643.9604786706784,50,0.38,185.42,-27.521537346113472,8.34039389244284,93.36111111111111,0.72,12.86,0.06,1.56,0.34,14.82
290,76021760,0.0,159.80610946705565,285.7508584400639,54559.75225117896,1640.3878479629811,50,0.14,189.42,-50.47037061994895,8.11227807924629,111.82608695652173,0.92,12.74,0.06,1.44,0.58,14.82
300,78643200,0.0,163.7799883049447,292.25627588806674,56455.79322455404,1600.5862664485583,50,0.34,161.86,-37.14211577994749,7.833027229958816,95.14285714285714,0.7,13.88,0.0,0.84,0.42,15.14
310,81264640,0.0,161.69235092797317,281.2501894440502,58359.660614824155,1621.2517073041608,50,0.44,169.76,-30.59614220887597,9.062036323807895,105.07317073170732,0.82,14.94,0.04,1.32,0.32,16.62
320,83886080,0.0,163.0809406240005,285.3722720888909,60262.194259103155,1607.4471915415263,50,0.26,208.6,-28.779719786355273,6.589475049023796,137.1951219512195,0.82,10.36,0.1,1.6,0.34,12.4
330,86507520,0.0,159.78711316385306,281.9811027289834,62165.65028710617,1640.582865598088,50,0.26,186.3,-20.607292064034844,6.514552960465937,90.7560975609756,0.82,10.3,0.02,1.06,0.5,11.88
340,89128960,0.0,159.72551246196963,282.95544324908406,64073.09187411517,1641.2155826541239,50,0.3,197.82,-26.17750051092473,7.4253123924673305,98.525,0.8,11.58,0.04,1.6,0.34,13.56
350,91750400,0.0,162.49305055104196,284.4462376208976,65984.22114896402,1613.262838693867,50,0.24,199.64,-66.9614469832275,9.658473667290076,113.975,0.8,18.42,0.08,1.1,0.42,20.02
360,94371840,0.0,161.8000446660444,280.41083708498627,67889.93335523596,1620.172605891832,50,0.34,176.9,-46.40302449234296,9.99455940314928,88.26829268292683,0.82,16.24,0.04,1.46,0.32,18.06
370,96993280,0.0,160.5096146799624,291.8043330870569,69790.76903039915,1633.1981141608546,50,0.28,162.78,-34.76208046605578,8.402135299134242,92.47368421052632,0.76,12.54,0.02,1.12,0.56,14.24
380,99614720,0.0,158.10674155899324,283.1280992969405,71674.92597420304,1658.0191168014685,50,0.3,191.9,-22.24361531282775,8.22879691660544,123.64102564102564,0.78,10.96,0.04,1.3,0.32,12.62
381,99876864,0.0,158.49265395081602,283.53225012798794,72116.64606332709,1653.9820203991878,50,0.26,204.58,-71.9698397443979,9.02642679323296,98.65789473684211,0.76,19.28,0.12,1.46,0.28,21.14
