x,y
0.05810275301337242,0.010699773207306862
0.051449693739414215,0.0128684276714921
0.04044785723090172,0.012559624388813972
0.028208987787365913,0.012534737586975098
0.037156835198402405,0.003211589530110359
0.04549727216362953,-0.013341580517590046
0.025106018409132957,-0.031389135867357254
-0.024012615904211998,-0.06067809835076332
-0.034006308764219284,-0.0511443167924881
-0.05383778735995293,-0.03508194163441658
-0.07797521352767944,-0.02487499825656414
-0.1014116108417511,-0.011106036603450775
-0.13244520127773285,-0.004398195538669825
-0.16047486662864685,0.008037827908992767
-0.1991499960422516,0.019156480208039284
-0.23231537640094757,0.023142650723457336
-0.26003894209861755,0.021898755803704262
-0.2699667811393738,0.03415025770664215
-0.27866330742836,0.050039343535900116
-0.2846679985523224,0.06417453289031982
-0.29191920161247253,0.06463911384344101
-0.27770501375198364,0.04709465801715851
-0.26477840542793274,0.051716335117816925
-0.26604363322257996,0.057846419513225555
-0.27555781602859497,0.05928736552596092
-0.28334176540374756,0.06242875009775162
-0.29202404618263245,0.06906874477863312
-0.296230673789978,0.07881750911474228
-0.30662986636161804,0.07941833138465881
-0.33139491081237793,0.08578405529260635
-0.3605632185935974,0.09419791400432587
-0.38319727778434753,0.11158184707164764
-0.4026630222797394,0.12403728812932968
-0.4376305937767029,0.12905533611774445
-0.46135634183883667,0.14306312799453735
-0.48339882493019104,0.16011354327201843
-0.5110023021697998,0.1646987646818161
-0.5186573266983032,0.16952933371067047
-0.5141963362693787,0.1708952933549881
-0.5175603032112122,0.16093195974826813
-0.5251766443252563,0.1470952183008194
-0.5292547941207886,0.14582891762256622
-0.5168886780738831,0.1467679738998413
-0.5127025842666626,0.15122930705547333
-0.5031659007072449,0.14366307854652405
-0.4849976897239685,0.1411956548690796
-0.4781988263130188,0.13860754668712616
-0.47678136825561523,0.12472674995660782
-0.48011985421180725,0.10833459347486496
-0.4698638916015625,0.09407493472099304
-0.4575105309486389,0.09530994296073914
-0.440964937210083,0.09515339136123657
-0.41607069969177246,0.09561938047409058
-0.41012459993362427,0.09142158180475235
-0.40951868891716003,0.07410607486963272
-0.4150001108646393,0.048494674265384674
-0.4140934348106384,0.024696292355656624
-0.4021301567554474,0.016757028177380562
-0.37707942724227905,0.01898106001317501
-0.35981035232543945,0.01641177572309971
-0.34971922636032104,0.009254073724150658
-0.3342263698577881,-0.00014796214236412197
-0.31943458318710327,-0.01061500795185566
-0.3120114803314209,-0.011956854723393917
-0.3261987566947937,0.004308884497731924
-0.35057777166366577,0.02659127674996853
-0.3643478453159332,0.04634924978017807
-0.37010645866394043,0.04785345494747162
-0.36477023363113403,0.0530686229467392
-0.3739255666732788,0.06185482069849968
-0.3845031261444092,0.06783721596002579
-0.3870314657688141,0.07044876366853714
-0.378947377204895,0.058611463755369186
-0.3708830177783966,0.059607427567243576
-0.3834461569786072,0.06943079829216003
-0.41382908821105957,0.07132419943809509
-0.4460149109363556,0.06919209659099579
-0.47554877400398254,0.08153524249792099
-0.500876247882843,0.1092035099864006
-0.515072762966156,0.1180197149515152
-0.5260277986526489,0.11184575408697128
-0.5597966313362122,0.09350402653217316
-0.5945014953613281,0.1022135466337204
-0.6217243075370789,0.115023173391819
-0.6383172273635864,0.12358259409666061
-0.6572264432907104,0.12661559879779816
-0.6708202958106995,0.12746047973632812
-0.6849928498268127,0.12921670079231262
-0.7023589611053467,0.1324329376220703
-0.6974902749061584,0.12760931253433228
-0.6998581290245056,0.12175565212965012
-0.7097687721252441,0.11334288120269775
-0.7222644090652466,0.10746733844280243
-0.7322041988372803,0.11088209599256516
-0.7285444140434265,0.11665672808885574
-0.7288969159126282,0.12290804088115692
-0.7453598976135254,0.12489593029022217
-0.7528369426727295,0.1275828331708908
-0.753432035446167,0.14258629083633423
-0.742131769657135,0.14074644446372986
-0.7514399886131287,0.15309713780879974
-0.7799679636955261,0.16876797378063202
-0.8012811541557312,0.1684509664773941
-0.8101568818092346,0.1704612672328949
-0.8276694416999817,0.162965789437294
-0.8609132170677185,0.167506143450737
-0.8769363760948181,0.1681080460548401
-0.8988038897514343,0.17661134898662567
-0.9115695953369141,0.18102583289146423
-0.9121667742729187,0.1822923868894577
-0.9170639514923096,0.1844862550497055
-0.91717129945755,0.18497294187545776
-0.9203556776046753,0.1853904277086258
-0.9260709881782532,0.18682940304279327
-0.9180973768234253,0.1897224485874176
-0.9191249012947083,0.18701861798763275
-0.931537926197052,0.17448659241199493
-0.925706684589386,0.17612631618976593
-0.926683783531189,0.1811101883649826
-0.93333500623703,0.1778135895729065
