x,y
0.011612272821366787,0.0102172140032053
0.0053593795746564865,0.009929638355970383
-0.0067787072621285915,0.01199417281895876
-0.02010977268218994,0.013693342916667461
-0.00453169783577323,-0.012499364092946053
0.01706491783261299,-0.06243310496211052
-0.015252051874995232,-0.08456669747829437
-0.07010998576879501,-0.09749772399663925
-0.10892708599567413,-0.10940812528133392
-0.1517181247472763,-0.09233734011650085
-0.1853000670671463,-0.08263975381851196
-0.22548171877861023,-0.053194526582956314
-0.2556154429912567,-0.016721298918128014
-0.2844642102718353,0.012671033851802349
-0.30641472339630127,0.03783443197607994
-0.3303029537200928,0.05258112773299217
-0.35915878415107727,0.06568281352519989
-0.3971916735172272,0.08773192763328552
-0.44493451714515686,0.09706898778676987
-0.4906483292579651,0.10193213075399399
-0.5364075303077698,0.10860763490200043
-0.5292626023292542,0.09883300960063934
-0.5102441310882568,0.10126637667417526
-0.4876870810985565,0.11087163537740707
-0.4592714011669159,0.11488669365644455
-0.44008317589759827,0.1238807886838913
-0.41676971316337585,0.12647776305675507
-0.3890267014503479,0.12081634253263474
-0.35551944375038147,0.10463599115610123
-0.3299168348312378,0.09582463651895523
-0.3140948712825775,0.0804578885436058
-0.3153669536113739,0.08230490982532501
-0.3197510242462158,0.09808975458145142
-0.31644296646118164,0.11409242451190948
-0.3046828508377075,0.1408224254846573
-0.28737393021583557,0.14534983038902283
-0.2813168168067932,0.16587649285793304
-0.2717171013355255,0.15808455646038055
-0.2762153446674347,0.15088926255702972
-0.26811403036117554,0.1442175805568695
-0.25920069217681885,0.14933089911937714
-0.286720335483551,0.16206979751586914
-0.3128392696380615,0.16667243838310242
-0.3359798789024353,0.17871935665607452
-0.3616628646850586,0.1778561919927597
-0.3967752456665039,0.19055919349193573
-0.43353554606437683,0.20401683449745178
-0.46539539098739624,0.2146705538034439
-0.4947848916053772,0.2394161820411682
-0.5077226758003235,0.2589004337787628
-0.5196578502655029,0.27422311902046204
-0.534216046333313,0.2848389446735382
-0.5495222210884094,0.29654985666275024
-0.5563546419143677,0.3001156151294708
-0.5744618773460388,0.3155723810195923
-0.6054118871688843,0.32698631286621094
-0.6281883716583252,0.34462422132492065
-0.6499415040016174,0.361316978931427
-0.6714150309562683,0.37184807658195496
-0.6895986199378967,0.3861939609050751
-0.7148831486701965,0.3875545263290405
-0.7270321249961853,0.3898705542087555
-0.7439270615577698,0.40093138813972473
-0.7629845142364502,0.40474945306777954
-0.7659637331962585,0.40907564759254456
-0.7767035961151123,0.39192506670951843
-0.7643540501594543,0.37444326281547546
-0.7660356760025024,0.36864742636680603
-0.7830448746681213,0.36740994453430176
-0.781996488571167,0.3602783679962158
-0.7791233658790588,0.3532623052597046
-0.7633675932884216,0.34729599952697754
-0.7502185106277466,0.35750141739845276
-0.7473554611206055,0.37822389602661133
-0.7361305952072144,0.37355735898017883
-0.7208073735237122,0.3696899116039276
-0.6984332203865051,0.35060831904411316
-0.6947351098060608,0.3493211567401886
-0.6904034614562988,0.34156858921051025
-0.677703857421875,0.32137152552604675
-0.6582454442977905,0.2937608063220978
-0.6335217952728271,0.2871647775173187
-0.6273759603500366,0.29468271136283875
-0.6287052631378174,0.29375624656677246
-0.6161819696426392,0.29921290278434753
-0.6165266633033752,0.3063325881958008
-0.6459066867828369,0.3287314474582672
-0.6919071674346924,0.3492334187030792
-0.7249338030815125,0.3631621301174164
-0.7428882718086243,0.36932840943336487
-0.7598850727081299,0.36748170852661133
-0.7623119950294495,0.35696306824684143
-0.7490776777267456,0.35714370012283325
-0.7362026572227478,0.36094966530799866
-0.7159839272499084,0.3640301525592804
