x,y
-0.04907839372754097,0.007889414206147194
-0.051028501242399216,0.002637160010635853
-0.04912293702363968,-0.0026615536771714687
-0.04475777596235275,-0.012080863118171692
-0.017552094534039497,-0.03350498899817467
-0.006321340333670378,-0.06476257741451263
-0.046017780900001526,-0.09587888419628143
-0.09037522226572037,-0.12470266968011856
-0.12438927590847015,-0.1530590057373047
-0.15635986626148224,-0.18379147350788116
-0.19232796132564545,-0.2090156227350235
-0.22735434770584106,-0.2128569483757019
-0.24331392347812653,-0.210576131939888
-0.2340569794178009,-0.20452092587947845
-0.21847356855869293,-0.19560480117797852
-0.1961405724287033,-0.18243715167045593
-0.1985059529542923,-0.1980174481868744
-0.2024281919002533,-0.21954669058322906
-0.220457062125206,-0.24756963551044464
-0.23169061541557312,-0.27108246088027954
-0.25667518377304077,-0.2732357680797577
-0.27605459094047546,-0.27146440744400024
-0.27460455894470215,-0.2791808247566223
-0.2767256796360016,-0.27326127886772156
-0.2835492491722107,-0.2853584587574005
-0.28931817412376404,-0.2840183973312378
-0.29725611209869385,-0.2843121886253357
-0.31893372535705566,-0.27200907468795776
-0.3394167721271515,-0.257337749004364
-0.3544694185256958,-0.23464027047157288
-0.366675466299057,-0.20329302549362183
-0.39798808097839355,-0.14815618097782135
-0.42717233300209045,-0.106166310608387
-0.4603564441204071,-0.06139148399233818
-0.5098323225975037,-0.03225604444742203
-0.5520837903022766,-0.030533233657479286
-0.572425901889801,-0.040323927998542786
-0.584274172782898,-0.04797197878360748
-0.5811082124710083,-0.05626695975661278
-0.5736090540885925,-0.06702804565429688
-0.5802291035652161,-0.07623390853404999
-0.5876530408859253,-0.08070871978998184
-0.5983380675315857,-0.07229623198509216
-0.6108275055885315,-0.055615030229091644
-0.6133004426956177,-0.04447173327207565
-0.619782030582428,-0.03215160593390465
-0.6260613203048706,-0.028143227100372314
-0.6344977617263794,-0.03936970233917236
-0.6211327910423279,-0.04142298921942711
-0.6022753119468689,-0.042771853506565094
-0.6044273972511292,-0.030632615089416504
-0.6394091248512268,-0.01704336144030094
-0.6653010249137878,-0.007249531801789999
-0.6828535199165344,-0.010256352834403515
-0.6933797597885132,-0.016794271767139435
-0.7071598768234253,-0.02627178654074669
-0.7097485065460205,-0.021329311653971672
-0.7063601016998291,-0.011500081047415733
-0.6859797239303589,-0.005768393166363239
-0.6738064885139465,0.0007407181547023356
-0.6795795559883118,-0.0037095153238624334
-0.6926515698432922,-0.014540644362568855
-0.7031627893447876,-0.013368481770157814
-0.7117608189582825,-0.0036553749814629555
-0.723770022392273,0.003312722546979785
-0.7346977591514587,0.003575093811377883
-0.7435697317123413,-0.003781223902478814
-0.7521684169769287,-0.0198692474514246
-0.7387955784797668,-0.021831925958395004
-0.7294265627861023,-0.013702684082090855
-0.7275620698928833,-0.013900362886488438
-0.7269935607910156,-0.017767464742064476
-0.7244256734848022,-0.017995283007621765
-0.7061460614204407,-0.020022913813591003
-0.7035761475563049,-0.012387512251734734
-0.7055895328521729,-0.0161916334182024
-0.7019011378288269,-0.014247050508856773
-0.702993631362915,-0.008278271183371544
-0.7026612758636475,-0.0028643507976084948
-0.7074804306030273,-0.002272609621286392
-0.6956281065940857,-0.004895145073533058
-0.7001230716705322,0.0026807626709342003
-0.711517870426178,0.011255396530032158
-0.7272284030914307,0.01039134245365858
-0.7430742383003235,0.010868018493056297
-0.7485608458518982,0.018943145871162415
-0.7447733283042908,0.02296685427427292
-0.733640193939209,0.018969973549246788
-0.7177560925483704,0.01653127186000347
-0.7016691565513611,0.016085978597402573
-0.695262610912323,0.011510124430060387
-0.7063963413238525,0.0004346655623521656
-0.7156578898429871,0.0038815573789179325
-0.720956563949585,0.015943028032779694
-0.7281592488288879,0.022413069382309914
-0.7301536202430725,0.021028436720371246
-0.7266834378242493,0.015741171315312386
-0.7136226296424866,0.017975565046072006
-0.71397465467453,0.01784149743616581
-0.7210406064987183,0.008881677873432636
-0.7163416147232056,0.0017390833236277103
-0.7144386768341064,0.0035302487667649984
-0.7096566557884216,0.011804364621639252
-0.7175504565238953,0.02300702966749668
-0.7286368608474731,0.024248193949460983
-0.7385500073432922,0.01734054461121559
-0.7397962808609009,0.017984366044402122
-0.7369133830070496,0.015549641102552414
-0.7379798889160156,0.015337972901761532
-0.7267720699310303,0.016348540782928467
-0.7298580408096313,0.017295384779572487
-0.7388691902160645,0.018927447497844696
-0.7440282106399536,0.025328755378723145
-0.7574870586395264,0.030447203665971756
-0.7509076595306396,0.026751378551125526
-0.7487289905548096,0.028762314468622208
-0.7455497980117798,0.029774732887744904
-0.7458452582359314,0.025574296712875366
-0.7506625652313232,0.02729046158492565
-0.74346923828125,0.030808694660663605
-0.7486059069633484,0.03250537067651749
-0.7468499541282654,0.033761486411094666
-0.741183876991272,0.040086857974529266
-0.7435889840126038,0.04634782671928406
