rollout_id,seed,success,episode_length,episode_reward,collision_count,oob_count,speed_count,fall_count,total_violations,violations_per_100_steps,time_to_failure
0,0,0.0,300.0,-2.678705859929323,0.0,0.0,0.0,0.0,0.0,0.0,
1,1,0.0,300.0,-3.5066224597394466,0.0,0.0,0.0,0.0,0.0,0.0,
2,2,0.0,300.0,-3.1903239842504263,0.0,0.0,0.0,0.0,0.0,0.0,
