iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
10,2621440,0.0,162.387701934902,277.3649925661739,1634.0929357409477,1614.3094389320709,50,0.08,279.7,41.86094464857131,1.089874644784082,94.5,0.08,2.26,0.0,0.0,0.04,2.3
20,5242880,0.0,167.98145921411924,294.61670728889294,3575.5210119250696,1560.5531778709908,50,0.0,290.28,19.10626045525074,1.1533546669272297,119.8,0.1,2.4,0.0,0.0,0.06,2.46
30,7864320,0.0,167.35542813991196,301.39055880508386,5545.966353398981,1566.390782262785,50,0.02,271.78,3.2113406767696144,2.9343547331273694,109.22222222222223,0.18,8.22,0.0,0.0,0.1,8.32
40,10485760,0.0,166.48183610197157,320.25986409489997,7528.095057190862,1574.610216573023,50,0.0,292.1,14.828474228065462,2.1923809523809523,117.71428571428571,0.14,6.46,0.0,0.0,0.04,6.5
50,13107200,0.0,169.27353487699293,311.1600793830585,9531.485891581979,1548.6413761636977,50,0.02,269.04,-12.178540336079896,4.280124610921128,86.66666666666667,0.18,11.82,0.0,0.0,0.12,11.94
60,15728640,0.0,167.55714938999154,326.1882429099642,11517.695180342067,1564.5050118980973,50,0.0,295.16,-4.882201199149713,2.7078160919540233,97.2,0.1,8.02,0.0,0.0,0.02,8.04
70,18350080,0.0,167.68639790080488,321.59256961313076,13523.718516336055,1563.2991302912455,50,0.1,270.24,-46.777415545915716,6.600066485791117,130.85,0.4,16.96,0.0,0.06,0.1,17.12
80,20971520,0.0,167.23409991315566,316.3947511280421,15519.765254975064,1567.5271977194295,50,0.2,228.2,-25.28598412384279,6.156634075265967,116.17857142857143,0.56,13.7,0.0,0.12,0.3,14.12
90,23592960,0.0,167.40593704092316,315.87647391296923,17535.36303637689,1565.9181784927835,50,0.24,219.16,-47.703472967986016,6.951488267105724,99.03125,0.64,16.26,0.0,0.42,0.28,16.96
100,26214400,0.0,169.21185397403315,313.6247809671331,19541.36269901693,1549.2058850689502,50,0.24,213.7,-36.65880549693946,6.922144828710538,104.2,0.6,13.3,0.02,0.4,0.28,14.0
110,28835840,0.0,167.83252569613978,328.5637237878982,21546.752110732952,1561.9380028553633,50,0.28,201.16,-55.01372164526751,11.390215050988337,73.72972972972973,0.74,16.52,0.0,1.32,0.26,18.1
120,31457280,0.0,167.0222741609905,315.03077388205566,23546.055691266898,1569.5152117694372,50,0.2,218.8,4.803875549519435,4.6611182988339515,133.3783783783784,0.74,3.64,0.04,1.72,0.34,5.74
130,34078720,0.0,168.7099306168966,316.54699245095253,25536.257143535884,1553.814876465522,50,0.24,192.2,-21.045799188087695,6.191546083917285,89.3076923076923,0.78,8.96,0.02,2.26,0.48,11.72
140,36700160,0.0,166.5483355568722,318.6670637310017,27552.42282797303,1573.9815058703136,50,0.28,204.98,-26.79674629117828,8.10821236116275,92.63157894736842,0.76,11.12,0.0,1.9,0.34,13.36
150,39321600,0.0,165.3957620919682,315.4514422509819,29540.49807501887,1584.9499206287703,50,0.28,199.52,-47.567181876461255,8.285190754098881,104.16216216216216,0.74,14.06,0.02,1.9,0.32,16.3
160,41943040,0.0,168.16726457397453,309.05615068180487,31543.19320949097,1558.8289472633144,50,0.14,180.82,-44.19920978111914,7.1914542254126514,96.62222222222222,0.9,10.44,0.06,2.3,0.62,13.42
170,44564480,0.0,169.78092617494985,314.71632745303214,33540.7596343949,1544.013252288865,50,0.28,193.66,-38.82013421123149,8.18503391148235,116.58974358974359,0.78,13.46,0.06,1.32,0.38,15.22
180,47185920,0.0,167.0878224009648,335.3266134909354,35553.30029500695,1568.8994938896656,50,0.36,176.66,-11.195973285413347,6.37184675238024,100.37142857142857,0.7,10.36,0.06,1.24,0.34,12.0
190,49807360,0.0,167.48448218218982,315.5904293828644,37569.538043736015,1565.1838103713958,50,0.4,185.16,-12.0278563265712,7.076103460583226,104.0,0.76,11.18,0.04,1.16,0.3,12.68
200,52428800,0.0,166.6032417831011,309.99469431093894,39537.29218228697,1573.462780161759,50,0.3,206.06,-11.51678897615522,5.849354763455487,126.96875,0.64,8.94,0.08,1.44,0.3,10.76
210,55050240,0.0,165.15297988103703,306.8944493869785,41504.82225481793,1587.2798673619304,50,0.18,198.72,-54.58278475619387,9.911319953313972,134.10256410256412,0.78,15.04,0.08,1.44,0.4,16.96
220,57671680,0.0,163.55326288496144,307.35918172914535,43448.51772063691,1602.8050763156243,50,0.26,175.42,-22.370533801442942,6.421903810885826,88.71794871794872,0.78,8.74,0.08,2.0,0.46,11.28
230,60293120,0.0,178.89811383606866,300.50866841408424,45412.99204926402,1465.3256782808387,50,0.22,190.38,-56.09499446739443,8.447952781932974,94.30952380952381,0.84,15.58,0.06,2.24,0.5,18.38
