rollout_id,seed,success,episode_length,episode_reward,collision_count,oob_count,speed_count,fall_count,total_violations,violations_per_100_steps,time_to_failure
0,2000,0.0,300.0,-3.167212650179863,0.0,0.0,0.0,0.0,0.0,0.0,
1,2001,0.0,300.0,-3.3101407643407583,0.0,0.0,0.0,0.0,0.0,0.0,
2,2002,0.0,300.0,-3.0410818308591843,0.0,0.0,0.0,0.0,0.0,0.0,
