rollout_id,seed,success,episode_length,episode_reward,collision_count,oob_count,speed_count,fall_count,total_violations,violations_per_100_steps,time_to_failure,max_steps
0,1000,0.0,37.0,-0.8891894090920687,0.0,0.0,1.0,0.0,1.0,2.7027027027027026,37.0,0.0
1,1001,0.0,21.0,-2.498197019100189,0.0,0.0,1.0,0.0,1.0,4.761904761904762,21.0,0.0
2,1002,0.0,24.0,-1.3430068418383598,0.0,0.0,1.0,0.0,1.0,4.166666666666667,24.0,0.0
