x,y,max_steps
0.011612273752689362,0.01021721214056015,0.0
0.01841973513364792,0.0058217160403728485,0.0
0.019205020740628242,-0.020374199375510216,0.0
0.0074748024344444275,-0.052294015884399414,0.0
-0.0024571497924625874,-0.08662213385105133,0.0
0.0008500908152200282,-0.10077079385519028,0.0
-0.024946659803390503,-0.10078372806310654,0.0
-0.04886920005083084,-0.05743853747844696,0.0
-0.09559794515371323,-0.013105148449540138,0.0
-0.15762649476528168,0.020664628595113754,0.0
-0.2031102478504181,0.0393083319067955,0.0
-0.27915242314338684,0.03952221944928169,0.0
-0.3200761377811432,0.035171028226614,0.0
-0.3229887783527374,0.013047591783106327,0.0
-0.31497082114219666,-0.039506398141384125,0.0
-0.3008960783481598,-0.07190421968698502,0.0
-0.28790509700775146,-0.13556891679763794,0.0
-0.27198120951652527,-0.16513332724571228,0.0
-0.28732919692993164,-0.19300469756126404,0.0
-0.3203932046890259,-0.21924751996994019,0.0
-0.3562459647655487,-0.2563861906528473,0.0
-0.3997631371021271,-0.2753610610961914,0.0
-0.47602227330207825,-0.28725752234458923,0.0
-0.5587824583053589,-0.29382458329200745,0.0
-0.5869073271751404,-0.3184477388858795,0.0
-0.540138840675354,-0.33111321926116943,0.0
-0.45165032148361206,-0.34805580973625183,0.0
-0.366909921169281,-0.3664889931678772,0.0
-0.267762690782547,-0.38109496235847473,0.0
-0.20299877226352692,-0.43234387040138245,0.0
-0.1808413714170456,-0.5017069578170776,0.0
-0.17531447112560272,-0.5172930955886841,0.0
-0.18279990553855896,-0.48791074752807617,0.0
-0.21445047855377197,-0.46315625309944153,0.0
-0.2781456708908081,-0.46032974123954773,0.0
-0.3423651456832886,-0.4617001414299011,0.0
-0.3313630223274231,-0.41178828477859497,0.0
-0.2147507518529892,-0.3394107222557068,0.0
