iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
170,44564480,0.0,172.95042091503274,351.0829227300128,34589.216003472975,1515.717617876087,50,0.2,263.94,-374.0275653224718,24.77251498098245,115.55,0.8,9.2,3.22,1.34,56.5,70.26
180,47185920,0.0,175.01365232799435,335.17689568700735,36676.379561319016,1497.8488621488457,50,0.44,207.36,-351.5586197969085,27.338195729282265,118.15789473684211,0.76,13.7,9.78,1.48,45.98,70.94
190,49807360,0.0,169.73120866401587,318.9890031290124,38698.468256419,1544.4655232433765,50,0.38,235.18,-376.2606085054413,27.64723390454179,79.92105263157895,0.76,17.5,8.88,3.24,46.78,76.4
200,52428800,0.0,178.56740751001053,711.4690052670194,40723.506481811,1468.0394572302012,50,0.36,233.3,-466.023473208053,35.990951066104714,83.43181818181819,0.88,17.38,14.34,3.54,57.02,92.28
210,55050240,0.0,169.13967914198292,332.8881864399882,43155.90813014499,1549.866958065738,50,0.3,257.02,-557.7916222848813,39.44494829432552,87.0,0.96,11.5,22.6,5.96,68.6,108.66
220,57671680,0.0,170.63843368104426,331.73361949500395,45204.31630401802,1536.2541389122048,50,0.38,226.12,-442.38052800950595,32.43730030436904,81.38636363636364,0.88,13.98,4.9,5.74,64.04,88.66
230,60293120,0.0,185.45503271499183,326.4935871520429,47267.58472403302,1413.5178547721816,50,0.42,213.76,-357.4573781982879,26.521248545582772,74.78571428571429,0.84,11.52,9.42,3.76,48.08,72.78
240,62914560,0.0,171.27517356304452,330.21113624901045,49309.10064507398,1530.5428950770129,50,0.34,233.48,-534.0515313167638,37.32448515361187,67.18181818181819,0.88,15.26,15.18,4.26,67.32,102.02
250,65536000,0.0,172.97122888290323,344.7303128220374,51358.18975824205,1515.5352811736354,50,0.3,242.84,-589.6295340505243,41.5864944282385,80.22222222222223,0.9,16.14,19.96,5.82,71.68,113.6
260,68157440,0.0,171.80171175301075,337.8759179050103,53434.691463479016,1525.852084505823,50,0.26,253.26,-612.4936707151122,41.46379686523317,75.08163265306122,0.98,18.68,6.6,3.5,83.54,112.32
270,70778880,0.0,173.2940410549054,326.3782986359438,55505.906407374016,1512.7121417691676,50,0.32,247.9,-551.6071131114592,39.790462830788776,68.52083333333333,0.96,13.2,6.02,6.12,81.54,106.88
280,73400320,0.0,168.5803485569777,373.68766252999194,57572.012000115996,1555.009241847659,50,0.24,257.36,-624.8640774377575,40.49577253469463,72.91304347826087,0.92,9.18,20.38,6.14,81.96,117.66
290,76021760,0.0,173.28659058804624,334.32987049408257,59675.21513917501,1512.7771809140977,50,0.22,259.2,-623.6896395054273,41.17239219114553,83.11111111111111,0.9,14.82,24.3,5.22,73.08,117.42
300,78643200,0.0,173.48954932100605,364.72207686002366,61753.460158684,1511.0074412318488,50,0.36,240.72,-592.3805880090664,42.35612703792142,78.6304347826087,0.92,11.12,24.9,8.0,72.38,116.4
