x,y
0.0015986919170245528,-0.05580113083124161
-0.0027751580346375704,-0.058138925582170486
-0.02889794111251831,-0.05836937204003334
-0.06514126807451248,-0.06195665895938873
-0.08582638204097748,-0.05138730630278587
-0.0942135900259018,-0.041384756565093994
-0.09861639887094498,-0.03298036754131317
-0.10164781659841537,-0.02217807061970234
-0.12544234097003937,-0.026282332837581635
-0.13073188066482544,-0.047626182436943054
-0.15204490721225739,-0.08042488247156143
-0.17842522263526917,-0.11855658888816833
-0.19553828239440918,-0.14664830267429352
-0.21159425377845764,-0.16590383648872375
-0.229938343167305,-0.17398406565189362
-0.25783205032348633,-0.1815444529056549
-0.27510812878608704,-0.1813880205154419
-0.2823258340358734,-0.1858753114938736
-0.2653287649154663,-0.20270979404449463
-0.24378269910812378,-0.2143578678369522
-0.21849194169044495,-0.22767424583435059
-0.2013721913099289,-0.237449049949646
-0.20219220221042633,-0.24352861940860748
-0.22203609347343445,-0.24607940018177032
-0.2592940032482147,-0.2583572566509247
-0.3002987205982208,-0.274598628282547
-0.33434367179870605,-0.2950008809566498
-0.3531304597854614,-0.3064976930618286
-0.36254972219467163,-0.31045979261398315
-0.3692528009414673,-0.2945891320705414
-0.3692340850830078,-0.27649301290512085
-0.36588674783706665,-0.25955095887184143
-0.35517311096191406,-0.2534633278846741
-0.3452017307281494,-0.2550033926963806
-0.33588525652885437,-0.2544252574443817
-0.33231329917907715,-0.25430962443351746
-0.3348480761051178,-0.259390652179718
-0.34996116161346436,-0.26960864663124084
-0.3777121305465698,-0.2819252908229828
-0.400871217250824,-0.2911610007286072
-0.4199445843696594,-0.2920254170894623
-0.42840638756752014,-0.2961243689060211
-0.42992836236953735,-0.29795536398887634
-0.4256247580051422,-0.3012581765651703
-0.4150629937648773,-0.31253087520599365
-0.3997444808483124,-0.3262096047401428
-0.3835388123989105,-0.3378056585788727
-0.380788654088974,-0.3403470516204834
-0.39371076226234436,-0.335670530796051
-0.4154931604862213,-0.323198139667511
-0.4317511022090912,-0.3092883229255676
-0.43703770637512207,-0.3044005036354065
-0.4382283091545105,-0.31010833382606506
-0.4450882375240326,-0.320690780878067
-0.454076886177063,-0.3277057409286499
-0.4623674154281616,-0.32806387543678284
-0.47499585151672363,-0.326162725687027
-0.48083555698394775,-0.3238335847854614
-0.4841304123401642,-0.3207995593547821
-0.4867658317089081,-0.3182886242866516
-0.49241575598716736,-0.3151744306087494
-0.5036884546279907,-0.31262174248695374
-0.5162927508354187,-0.31153205037117004
-0.5220137238502502,-0.30884119868278503
-0.5220683813095093,-0.3085786700248718
-0.5229098796844482,-0.3116914927959442
-0.5316107869148254,-0.3156985938549042
-0.5454933047294617,-0.31905844807624817
-0.5614919066429138,-0.32010459899902344
-0.5651099681854248,-0.3188183605670929
-0.5611459612846375,-0.31628137826919556
-0.5549657344818115,-0.3128899931907654
-0.5485659241676331,-0.3108997344970703
-0.5466717481613159,-0.31287816166877747
-0.5504872798919678,-0.31998199224472046
-0.5512464046478271,-0.3265795111656189
-0.5441411733627319,-0.3306219279766083
-0.5384612679481506,-0.32883432507514954
-0.543865442276001,-0.3260836899280548
-0.5545873045921326,-0.3250475823879242
-0.5655220150947571,-0.32421809434890747
-0.5650070309638977,-0.32394644618034363
-0.5612565875053406,-0.3232885003089905
-0.5620755553245544,-0.3211435079574585
-0.5683510899543762,-0.3138796091079712
-0.5755553841590881,-0.3057977855205536
-0.5807629823684692,-0.3004177212715149
-0.5793007612228394,-0.2999303340911865
-0.5725633502006531,-0.3050137758255005
-0.5651667714118958,-0.3138853907585144
-0.5610992312431335,-0.320581316947937
-0.5620971322059631,-0.3201931416988373
-0.567703902721405,-0.31331318616867065
-0.5690991878509521,-0.30664587020874023
-0.5667800307273865,-0.303481787443161
-0.5663534998893738,-0.30197253823280334
-0.5722047090530396,-0.30339494347572327
-0.5827304720878601,-0.30550074577331543
-0.5919449925422668,-0.30557936429977417
-0.5974115133285522,-0.303877055644989
-0.5962844491004944,-0.3019603192806244
-0.5929597616195679,-0.30091238021850586
-0.5897191166877747,-0.298857718706131
-0.5870410203933716,-0.2967038154602051
-0.5854318141937256,-0.29333382844924927
-0.5828480124473572,-0.29018378257751465
-0.5862908363342285,-0.28982263803482056
-0.5939454436302185,-0.2918367385864258
-0.602744996547699,-0.29746878147125244
-0.6090896725654602,-0.3010237514972687
-0.6117299795150757,-0.302868515253067
-0.6109821796417236,-0.300464391708374
-0.6094958782196045,-0.29356610774993896
-0.6144603490829468,-0.28556719422340393
-0.6254236102104187,-0.2789532542228699
-0.6355541944503784,-0.2777332663536072
-0.6418784856796265,-0.2808587849140167
-0.647119402885437,-0.2844310998916626
-0.6501902937889099,-0.28951555490493774
-0.6512722969055176,-0.29320284724235535
-0.6514977812767029,-0.29219532012939453
-0.6530799865722656,-0.287687748670578
-0.651441752910614,-0.28258416056632996
-0.6488875150680542,-0.2798318564891815
-0.651650071144104,-0.276279479265213
-0.6581013798713684,-0.2751896381378174
-0.6662350296974182,-0.2747550904750824
-0.6724439859390259,-0.27379465103149414
-0.6774796843528748,-0.27393582463264465
-0.6793092489242554,-0.27523818612098694
-0.6774173974990845,-0.27647635340690613
-0.6745768785476685,-0.2741715610027313
-0.6681528687477112,-0.27042680978775024
-0.6613621115684509,-0.26677557826042175
-0.6574633121490479,-0.2635626792907715
-0.658532977104187,-0.2632296085357666
-0.6632333397865295,-0.2656243145465851
-0.6699553728103638,-0.2689926326274872
-0.6777024865150452,-0.27142229676246643
-0.6823863983154297,-0.27265602350234985
-0.6829569339752197,-0.2721172571182251
-0.6800915598869324,-0.2687538266181946
-0.6723567843437195,-0.26481232047080994
-0.6657231450080872,-0.26047807931900024
-0.6622017621994019,-0.257068008184433
-0.6643931865692139,-0.25655582547187805
-0.669177234172821,-0.2591197192668915
-0.6755093932151794,-0.26430800557136536
-0.6821855306625366,-0.27139583230018616
-0.686852753162384,-0.27754291892051697
-0.6904630064964294,-0.28003767132759094
-0.6914271116256714,-0.2772209048271179
-0.6873680353164673,-0.2713967263698578
-0.6845452189445496,-0.265042781829834
-0.686354398727417,-0.2598378658294678
-0.6934903860092163,-0.257563978433609
-0.7003770470619202,-0.25816524028778076
-0.7042725086212158,-0.2604215443134308
-0.7063644528388977,-0.26486608386039734
-0.7069985866546631,-0.26974764466285706
-0.7082273960113525,-0.2701272964477539
-0.7100961804389954,-0.2640407383441925
-0.7060147523880005,-0.25551337003707886
-0.7002597451210022,-0.24811318516731262
-0.697349488735199,-0.24466368556022644
-0.7021134495735168,-0.24670985341072083
-0.7104421257972717,-0.25019893050193787
-0.7178879976272583,-0.2522125542163849
-0.7219273447990417,-0.2521752715110779
-0.7209880948066711,-0.25177866220474243
-0.7193858027458191,-0.2482740730047226
-0.7167361974716187,-0.242142915725708
-0.7105701565742493,-0.23602531850337982
-0.7068682312965393,-0.23216643929481506
-0.706222414970398,-0.230427548289299
-0.7113028764724731,-0.2335304617881775
-0.7232698202133179,-0.23953741788864136
-0.7389785647392273,-0.2465120255947113
-0.7539080381393433,-0.2501983046531677
-0.7617366909980774,-0.2526724338531494
