rollout_id,seed,success,episode_length,episode_reward,collision_count,oob_count,speed_count,fall_count,total_violations,violations_per_100_steps,time_to_failure,max_steps
0,3000,0.0,300.0,-3.7795598804950714,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
1,3001,0.0,300.0,-13.05993222258985,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,8.0,0.0
2,3002,0.0,300.0,-3.6686874628067017,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0
