iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
150,39321600,0.0,169.1246522211004,307.6564454578329,29358.45005711401,1550.0046655368335,50,0.42,219.76,33.262898925081245,36.849850472745764,74.85106382978724,0.94,9.76,10.4,3.84,71.24,95.24
160,41943040,0.0,169.86360565409996,309.8023445769213,31370.801523368806,1543.2617186627622,50,0.32,239.82,20.017540289797616,38.51852614012918,63.276595744680854,0.94,14.16,17.34,8.98,67.0,107.48
170,44564480,0.0,169.4213925357908,310.9614528580569,33373.691404477926,1547.2898438408317,50,0.34,232.66,26.73705675807025,40.07195777375396,53.276595744680854,0.94,12.28,15.38,8.0,78.08,113.74
180,47185920,0.0,167.31215216894634,315.46927837701514,35361.96849934594,1566.7959356311164,50,0.48,199.72,37.64961831008608,34.085906269571375,64.25,0.88,13.12,15.08,6.78,50.74,85.72
190,49807360,0.0,164.19719752809033,307.80241935211234,37343.325017469004,1596.5193313068162,50,0.36,231.28,26.54438802346558,53.69150149125717,48.191489361702125,0.94,17.38,43.46,10.32,70.9,142.06
200,52428800,0.0,165.21301954612136,305.5358561340254,39303.692820434924,1586.7030378124593,50,0.4,217.34,31.504560597694944,39.28973225194297,60.08888888888889,0.9,12.0,27.88,8.82,56.4,105.1
210,55050240,0.0,165.41591969202273,400.7935867840424,41283.392552319914,1584.7567784773623,50,0.28,244.58,15.058011593815463,51.995422207717226,58.73913043478261,0.92,12.24,30.54,9.24,86.06,138.08
220,57671680,0.0,163.87368993996643,307.3762140760664,43338.04383396986,1599.6710643180975,50,0.52,203.62,41.074810095803116,38.79784719977521,58.166666666666664,0.84,10.54,18.58,7.56,59.76,96.44
230,60293120,0.0,165.87615131307393,316.04504588409327,45312.841312127886,1580.3597920790346,50,0.28,240.54,22.018397385288264,39.287229926164265,53.81395348837209,0.86,9.84,13.72,7.04,81.42,112.02
240,62914560,0.0,165.34894202300347,304.2941731859464,47291.287699439796,1585.3987137306892,50,0.36,231.5,27.105253522779677,43.580165218008496,59.38297872340426,0.94,12.08,21.3,7.46,76.82,117.66
250,65536000,0.0,165.96531680598855,321.5154527327977,49249.74778904999,1579.5107378154387,50,0.3,244.96,22.240087816571467,46.742352009175235,61.666666666666664,0.96,9.56,32.52,8.8,82.72,133.6
260,68157440,0.0,163.45432264101692,312.0674773158971,51212.50935475086,1603.775267392152,50,0.44,224.28,33.9580247434476,41.877662972873644,50.40425531914894,0.94,13.44,17.96,7.48,72.04,110.92
270,70778880,0.0,165.28443446499296,329.08316767192446,53178.10342415492,1586.0174664875765,50,0.28,245.28,23.187002401463687,39.728359566294245,48.404761904761905,0.84,12.7,21.84,7.58,73.8,115.92
280,73400320,0.0,165.08466038503684,314.9240935340058,55178.41498583183,1587.9367555324998,50,0.38,221.94,31.28851301689312,35.35263641405146,61.71111111111111,0.9,8.18,19.5,8.7,58.78,95.16
290,76021760,0.0,163.49134359392338,312.204700921895,57144.99484535493,1603.412108784843,50,0.36,229.96,22.436936574294233,45.046364768535234,44.71111111111111,0.9,12.14,29.06,11.48,67.3,119.98
300,78643200,0.0,165.9873053759802,339.34225498489104,59108.33008926781,1579.3014978236672,50,0.38,239.34,29.3966247880226,41.47219993193374,50.391304347826086,0.92,13.36,6.06,7.66,80.2,107.28
310,81264640,0.0,164.24741323594935,321.00589608214796,61103.65305624693,1596.0312240864182,50,0.28,246.36,19.880188209076877,44.18929868790533,60.48888888888889,0.9,11.46,26.8,10.08,78.34,126.68
320,83886080,0.0,166.4525540380273,321.77998055308126,63071.86242858693,1574.8872194542073,50,0.48,211.22,40.12524499236082,40.84962071730736,54.08695652173913,0.92,12.5,22.92,8.62,64.72,108.76
330,86507520,0.0,165.0023999370169,324.0199091040995,65076.71175364894,1588.7284069811292,50,0.5,200.76,40.426733873223746,29.89890766700431,70.0,0.82,6.68,10.9,6.2,51.4,75.18
340,89128960,0.0,164.39631548314355,334.4427711209282,67056.68241528585,1594.5856160436822,50,0.38,223.18,27.299325600218435,41.2647290741645,45.95454545454545,0.88,13.68,25.22,9.16,67.4,115.46
350,91750400,0.0,166.22529077995569,313.8308817499783,69109.53010937478,1577.0404056445225,50,0.44,208.58,30.922709024012438,41.15380599012507,47.34090909090909,0.88,9.54,21.46,9.28,68.56,108.84
360,94371840,0.0,165.43331390898675,305.4960269660223,71086.3478182829,1584.590151801098,50,0.38,218.04,27.07857175109981,40.38652588669799,53.47826086956522,0.92,9.9,15.64,10.1,72.72,108.36
370,96993280,0.0,166.9141855549533,337.7483312729746,73057.85906720394,1570.5315826119172,50,0.3,245.84,20.542000550225204,43.49348078449296,47.765957446808514,0.94,11.68,26.38,10.74,70.04,118.84
380,99614720,0.0,166.76277973107062,313.1174803019967,75055.71923328494,1571.9574860933928,50,0.4,216.88,25.784402484135352,37.72018179978513,43.25,0.88,11.0,20.5,9.68,63.86,105.04
381,99876864,0.0,171.8457375757862,316.44363040011376,75540.8089424218,1525.4611705710251,50,0.32,232.2,20.34342208261369,45.69994020113931,45.93617021276596,0.94,15.56,25.42,10.14,74.18,125.3
