iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
110,28835840,0.0,160.78141106199473,316.5090535910567,20618.187253503012,1630.4372394077416,50,0.18,271.46,-117.7210761122941,11.627202382955806,82.21739130434783,0.46,15.24,0.0,0.1,11.88,27.22
120,31457280,0.0,162.65194348798832,306.9022580549936,22549.31479028199,1611.6868595508608,50,0.14,273.26,-122.28315398349892,10.613333333333335,117.0,0.32,14.16,0.0,0.14,15.7,30.0
130,34078720,0.0,162.02031206997344,303.0521494250279,24475.60588307801,1617.969973337572,50,0.28,258.82,-82.3289605910657,11.00148470331766,100.34782608695652,0.46,24.94,0.0,0.24,2.2,27.38
140,36700160,0.0,161.57356261601672,306.1533087549615,26410.657541110995,1622.443645827079,50,0.24,257.22,-47.577691442779035,7.263646803556095,147.28,0.5,10.58,0.34,0.42,5.38,16.72
150,39321600,0.0,161.97531832399545,301.3764243820333,28337.40615695098,1618.4194154546403,50,0.24,244.22,-353.7393696341198,24.24024687866242,101.17142857142858,0.7,15.66,4.24,1.8,46.54,68.24
160,41943040,0.0,162.62669713096693,308.6237524980097,30261.320394254,1611.9370596876204,50,0.24,256.28,-323.3173443444469,23.41606028342629,118.8157894736842,0.76,17.82,3.44,1.14,41.24,63.64
170,44564480,0.0,159.44758202601224,301.6732441279455,32176.02575797797,1644.0763583183964,50,0.28,243.72,-353.86806552947496,24.393424696063125,121.84615384615384,0.78,15.28,1.8,1.78,50.56,69.42
180,47185920,0.0,159.45860635698773,319.16727850498864,34086.24274416,1643.9626934473858,50,0.26,263.96,-501.19453326889777,34.85260285008344,98.69565217391305,0.92,20.9,7.78,2.46,64.32,95.46
190,49807360,0.0,160.84523049899144,301.1655070509878,36012.30759253801,1629.790321955762,50,0.36,233.68,-537.1537916436814,37.711971925744564,81.64285714285714,0.84,18.52,13.1,3.08,68.5,103.2
200,52428800,0.0,161.80079219402978,297.2906855230103,37920.21534379298,1620.165120611027,50,0.42,220.88,-491.22948052066846,35.61025227800095,76.11363636363636,0.88,16.74,19.4,2.98,57.66,96.78
210,55050240,0.0,159.11200627405196,456.2615806949907,39832.65897135297,1647.543803504604,50,0.16,278.5,-547.5061836323538,35.34317726205439,100.71739130434783,0.92,11.48,12.52,3.38,73.36,100.74
220,57671680,0.0,160.05949634499848,316.161885293026,41893.94500663201,1637.790983891169,50,0.32,249.24,-374.6447041181475,27.30546193898457,87.60416666666667,0.96,16.48,10.66,4.3,46.16,77.6
230,60293120,0.0,159.78794416296296,314.2641511639813,43802.02185201098,1640.5743335219781,50,0.28,240.58,-531.4937602614472,36.957244476082586,83.5,0.88,14.48,10.28,3.18,71.46,99.4
240,62914560,0.0,159.895864791004,312.3645675529842,45712.20915552002,1639.4670390171882,50,0.28,246.56,-433.60457191176715,30.62149100631112,64.8913043478261,0.92,9.46,12.14,4.92,58.08,84.6
250,65536000,0.0,160.88961445295718,305.16334123100387,47616.10184239101,1629.340718425606,50,0.28,246.5,-563.8659471349092,37.87102811025384,88.52173913043478,0.92,12.82,8.8,4.44,79.5,105.56
260,68157440,0.0,159.2140667180065,294.52087636094075,49521.20025045605,1646.4876841837022,50,0.38,230.98,-543.9573117574723,39.90662969617306,74.88372093023256,0.86,16.98,22.5,5.22,63.06,107.76
270,70778880,0.0,159.32697735494003,288.36871758906636,51397.66179641994,1645.3208637480755,50,0.4,221.7,-430.9519388473651,33.36379529180953,64.93181818181819,0.88,13.64,14.84,5.08,54.5,88.06
280,73400320,0.0,159.08395240700338,290.13851355493534,53277.27797240805,1647.834341765195,50,0.3,237.14,-644.8018787152844,42.72631545248587,76.22727272727273,0.88,14.88,12.22,6.58,87.9,121.58
290,76021760,0.0,157.54039157694206,290.54807373706717,55151.34982750594,1663.9796142183002,50,0.32,236.86,-559.5638635150949,38.838389746190856,75.65957446808511,0.94,10.42,12.8,6.26,78.04,107.52
300,78643200,0.0,159.0446000379743,303.8581589029636,57025.93569457199,1648.2420650396753,50,0.3,241.54,-590.3400817218866,42.18802482162301,65.06382978723404,0.94,16.7,19.28,7.58,71.72,115.28
310,81264640,0.0,159.99700484902132,291.83380598400254,58929.82723459398,1638.430670920172,50,0.3,242.18,-657.5028830906283,44.22908803292196,64.08510638297872,0.94,17.5,16.08,6.2,85.84,125.62
320,83886080,0.0,159.63980485801585,289.2752051720163,60817.05916229804,1642.0967203834389,50,0.4,222.34,-490.9395494500641,35.51874976169166,76.79545454545455,0.88,6.52,21.12,4.98,64.12,96.74
330,86507520,0.0,160.2019549550023,290.97506467206404,62713.63783925999,1636.3345882616184,50,0.24,263.28,-618.7668617780623,40.465236091734035,68.08695652173913,0.92,10.7,23.18,6.38,76.58,116.84
340,89128960,0.0,158.26133650995325,288.82709221704863,64592.59151504998,1656.3995084390901,50,0.3,241.26,-516.9553880753089,36.010902171793994,81.04444444444445,0.9,10.56,14.26,5.16,69.16,99.14
350,91750400,0.0,159.10438983200584,301.2977812930476,66469.97291725705,1647.6226726163306,50,0.32,234.34,-563.0488657825568,37.68825708598234,77.55555555555556,0.9,11.28,21.8,5.44,69.38,107.9
360,94371840,0.0,160.39204473991413,291.09711084503215,68366.01470015704,1634.3952745604256,50,0.36,229.36,-511.5786616588989,36.4940128148762,72.55555555555556,0.9,11.78,15.9,6.32,66.6,100.6
370,96993280,0.0,157.94120778690558,299.90488291799556,70245.46721905196,1659.7568403660996,50,0.28,243.08,-582.2411062153592,41.25121637009736,65.68888888888888,0.9,15.26,20.94,7.14,70.12,113.46
380,99614720,0.0,160.7675956710009,289.4749654249754,72138.471257828,1630.5773492841088,50,0.22,262.08,-531.3227553419117,35.3422326949947,78.12765957446808,0.94,12.34,13.16,7.3,68.86,101.66
381,99876864,0.0,158.68738736293744,285.6331526420545,72586.65222753602,1651.9523344375482,50,0.46,213.82,-488.01350879382574,38.273694782222805,57.51111111111111,0.9,16.04,20.46,6.8,57.48,100.78
