iteration,timesteps,max_steps,iter_time_sec,eval_time_sec,elapsed_time_sec,timesteps_per_sec,episodes,success_rate,mean_episode_length,avg_episode_reward,violations_per_100_steps,avg_time_to_failure,failure_rate,avg_collisions_per_episode,avg_oob_per_episode,avg_speed_violations_per_episode,avg_falls_per_episode,avg_total_violations_per_episode
150,39321600,0.0,163.10960865602829,309.57917636819184,28949.455406328896,1607.1646677346837,50,0.4,224.16,39.68520317449584,29.18466860335993,91.34285714285714,0.7,19.02,6.64,1.94,49.5,77.1
160,41943040,0.0,163.37765254685655,306.20720721408725,30906.83828138886,1604.5278893012455,50,0.26,258.88,25.163350191564533,35.095034455248204,87.37209302325581,0.86,13.2,10.02,2.72,71.06,97.0
170,44564480,0.0,163.25360487191938,307.90898949303664,32845.89617657685,1605.7470841496277,50,0.34,241.44,29.60969275341391,38.483998432541405,88.3409090909091,0.88,12.1,15.64,3.94,65.22,96.9
180,47185920,0.0,163.45081843691878,317.4497372061014,34790.31867937883,1603.8096505535104,50,0.24,250.54,19.20794741861173,40.80143672706127,85.86046511627907,0.86,13.7,6.58,4.18,90.3,114.76
190,49807360,0.0,161.92169239092618,304.92930084001273,36739.572569355834,1618.955410663001,50,0.32,246.22,31.852859459902685,44.27785569652162,66.26190476190476,0.84,16.72,11.32,3.08,88.94,120.06
200,52428800,0.0,161.37696731416509,304.266516771866,38665.53834970901,1624.4201657951837,50,0.24,258.86,23.14896314362937,44.81944257894659,93.68888888888888,0.9,17.18,6.9,3.3,103.84,131.22
210,55050240,0.0,162.69417536910623,1205.5571805399377,40607.714692912996,1611.2685005795122,50,0.24,250.36,21.85020832562004,35.53215497714986,89.18604651162791,0.86,12.06,8.32,2.7,75.46,98.54
220,57671680,0.0,164.6599860030692,303.0647788539063,43450.180975494906,1592.0322014063192,50,0.3,236.6,29.00163547245902,31.341342242704016,76.4047619047619,0.84,15.32,13.54,4.68,52.32,85.86
230,60293120,0.0,163.26194963604212,326.94992145104334,45392.62995398999,1605.6650100307784,50,0.2,261.94,18.897958200885913,40.48754541870147,85.35555555555555,0.9,13.86,11.06,4.02,86.06,115.0
240,62914560,0.0,163.7096417050343,302.6968271092046,47355.949720073026,1601.2740439095269,50,0.26,251.12,20.386484706278207,44.103930960626194,66.46511627906976,0.86,14.26,13.54,4.16,94.5,126.46
250,65536000,0.0,164.68357191421092,316.833571983967,49299.30288638198,1591.8041912314084,50,0.36,223.0,29.359302653413323,28.486991294594503,85.58974358974359,0.78,9.9,5.28,3.62,62.92,81.72
260,68157440,0.0,164.0178981849458,304.68159688892774,51250.46119350591,1598.2645973453925,50,0.22,264.02,19.06182792006104,42.69222691748773,86.93181818181819,0.88,16.1,8.58,3.68,93.02,121.38
270,70778880,0.0,164.65769101609476,309.7733202870004,53195.02734838892,1592.0543910358629,50,0.32,238.84,31.771191374487245,40.744096802273305,73.125,0.8,17.82,4.42,3.42,89.62,115.28
280,73400320,0.0,163.971238943981,302.47129402612336,55154.87792651495,1598.7193954761703,50,0.32,237.2,30.017296864407253,34.60304776604839,84.8409090909091,0.88,14.54,10.2,3.8,67.22,95.76
290,76021760,0.0,164.08484166115522,306.1689820410684,57092.03756892402,1597.6125359668667,50,0.32,242.5,29.483036366812303,40.033735814489695,90.83333333333333,0.84,12.48,11.94,5.14,80.22,109.78
300,78643200,0.0,163.6152131848503,317.6030286301393,59031.939694406,1602.1981996492784,50,0.24,254.06,20.76008338107262,40.635770888917534,77.40425531914893,0.94,14.06,5.64,4.04,92.54,116.28
310,81264640,0.0,163.82276297919452,306.9664714951068,60987.20528774103,1600.1683479925941,50,0.32,225.86,28.83085210096353,31.88669422877328,94.55263157894737,0.76,12.06,5.54,3.36,67.66,88.62
320,83886080,0.0,163.11685777897947,302.6173765559215,62919.10745624686,1607.0932432698073,50,0.28,241.96,22.922509237782215,32.479061546169525,80.70731707317073,0.82,8.08,9.18,4.04,69.7,91.0
330,86507520,0.0,163.33344021905214,303.1028839680366,64867.44771072897,1604.9622150150612,50,0.32,241.08,28.501033698136453,41.41141509467051,68.52380952380952,0.84,13.36,13.76,4.86,86.32,118.3
340,89128960,0.0,163.26697649201378,304.9557083481923,66807.71448378987,1605.615572925262,50,0.32,241.42,28.837968199859606,39.284435767418955,69.52380952380952,0.84,19.52,11.2,4.56,73.0,108.28
350,91750400,0.0,163.31274730316363,307.5140567920171,68766.81980387797,1605.1655754303868,50,0.12,281.18,11.595317963337292,39.094756312529114,84.66666666666667,0.96,18.2,7.84,4.14,84.56,114.74
360,94371840,0.0,163.41802984895185,298.6941400859505,70708.54823467904,1604.1314427930693,50,0.24,244.84,17.25740767090174,43.59298744689827,67.51162790697674,0.86,14.12,10.82,4.86,90.48,120.28
370,96993280,0.0,164.5309008830227,317.6975344810635,72641.7114606069,1593.2812535098058,50,0.28,240.16,24.919835933977154,50.88013609217718,72.06976744186046,0.86,15.46,19.38,5.48,97.02,137.34
380,99614720,0.0,163.511420247145,303.1601955271326,74601.16224592994,1603.2152347754877,50,0.3,249.88,27.406379824287143,42.21270159840941,75.80434782608695,0.92,8.88,12.96,3.86,88.06,113.76
381,99876864,0.0,163.6051498851739,299.91327237104997,75068.17307291483,1602.2967503405944,50,0.32,239.2,29.537598176712635,31.297295676981808,74.1025641025641,0.78,7.94,3.48,4.0,70.74,86.16
